Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE_opponent,MATCHUP_opponent,WL_opponent,MIN_opponent,FGM_opponent,FGA_opponent,FG_PCT_opponent,FG3M_opponent,FG3A_opponent,FG3_PCT_opponent,FTM_opponent,FTA_opponent,FT_PCT_opponent,OREB_opponent,DREB_opponent,REB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,PLUS_MINUS,VIDEO_AVAILABLE,Point_Diff,Blowout,teamId,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM
1610612751,22300677,"JAN 31, 2024",BKN vs. PHX,L,19,28,0.404,240,47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,120,22023,1610612756,PHX,Phoenix Suns,22300677,2024-01-31,PHX @ BKN,W,240,49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,16,12,136,16,1,-16,True,1610612751,120,31,19,12,19,0,12,27,2,5,7,0,1,1,1,1,116.8,118.8,135.9,137.4,-19.1,-18.6,0.596,2.55,20.2,0.25,0.688,0.425,10.709,10.9,0.585,0.602,0.197,101.4,100.0,83.33,101.0,0.393,12,14,20,50,17,9,19,56,1,6,24,12,16.92,21,29,49,385,3,1,273,28,14,30,0.467,30,58,0.517,0.5,14,19,0.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.585,0.415,0.517,0.1,0.4,0.167,0.083,0.1,0.417,0.452,0.548,0.875,0.125,0.596,0.404
1610612751,22300660,"JAN 29, 2024",BKN vs. UTA,W,19,27,0.413,240,54,105,0.514,21,45,0.467,18,19,0.947,16,34,50,41,12,9,8,24,147,22023,1610612762,UTA,Utah Jazz,22300660,2024-01-29,UTA @ BKN,L,240,39,86,0.453,9,27,0.333,27,34,0.794,12,32,44,23,3,7,17,14,114,-33,1,33,True,1610612751,147,42,30,12,13,0,17,35,3,7,10,0,6,6,3,6,138.2,141.3,107.6,109.6,30.6,31.7,0.759,4.56,25.1,0.373,0.706,0.539,8.462,8.7,0.614,0.648,0.198,106.16,104.0,86.67,104.0,0.626,27,27,28,60,10,14,16,54,9,7,24,14,18.19,27,50,76,432,3,1,305,41,20,37,0.541,34,68,0.5,0.514,22,34,0.647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.571,0.429,0.449,0.041,0.429,0.19,0.122,0.184,0.408,0.697,0.303,0.857,0.143,0.759,0.241
1610612751,22300645,"JAN 27, 2024",BKN vs. HOU,W,18,27,0.4,240,36,74,0.486,12,34,0.353,22,37,0.595,2,38,40,24,11,6,19,22,106,22023,1610612745,HOU,Houston Rockets,22300645,2024-01-27,HOU @ BKN,L,240,37,94,0.394,10,37,0.27,20,23,0.87,15,40,55,20,6,3,17,29,104,-2,1,2,False,1610612751,106,57,33,24,16,0,5,12,0,3,3,0,6,6,2,6,98.8,101.9,98.0,99.0,0.8,2.9,0.667,1.26,18.0,0.125,0.695,0.439,17.711,18.3,0.568,0.587,0.199,106.7,104.5,87.08,104.0,0.549,22,3,10,40,21,16,13,52,6,3,22,29,17.58,13,70,82,388,3,3,270,24,15,28,0.536,22,47,0.468,0.486,18,35,0.514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.541,0.459,0.453,0.075,0.34,0.094,0.208,0.208,0.377,0.583,0.417,0.833,0.167,0.667,0.333
1610612751,22300629,"JAN 25, 2024",BKN vs. MIN,L,17,27,0.386,240,35,77,0.455,10,33,0.303,14,16,0.875,5,27,32,22,7,3,13,15,94,22023,1610612750,MIN,Minnesota Timberwolves,22300629,2024-01-25,MIN @ BKN,W,240,37,75,0.493,10,21,0.476,12,16,0.75,5,33,38,24,6,4,17,17,96,2,1,-2,False,1610612751,94,39,27,12,12,1,12,25,1,4,5,1,6,7,2,7,100.0,102.2,102.1,104.3,-2.1,-2.2,0.629,1.47,18.2,0.186,0.756,0.464,15.951,16.3,0.519,0.559,0.194,94.04,92.0,76.67,92.0,0.478,22,7,11,38,19,4,11,46,3,4,15,17,17.26,13,51,62,375,1,1,268,22,12,26,0.462,23,51,0.451,0.455,12,20,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.571,0.429,0.532,0.128,0.319,0.117,0.149,0.234,0.404,0.52,0.48,0.9,0.1,0.629,0.371
1610612751,22300615,"JAN 23, 2024",BKN vs. NYK,L,17,26,0.395,240,42,95,0.442,15,42,0.357,4,5,0.8,13,27,40,29,7,5,13,19,103,22023,1610612752,NYK,New York Knicks,22300615,2024-01-23,NYK @ BKN,W,240,40,86,0.465,10,29,0.345,18,19,0.947,11,31,42,21,8,8,14,13,108,5,1,-5,False,1610612751,103,42,30,12,11,0,15,33,5,1,6,2,6,7,3,8,106.0,112.0,110.9,116.1,-5.0,-4.2,0.69,2.23,20.8,0.34,0.617,0.47,13.374,14.1,0.521,0.53,0.198,97.28,92.5,77.08,92.0,0.462,16,17,6,44,12,18,8,58,5,8,19,13,17.9,29,50,78,417,5,0,296,29,18,34,0.529,24,61,0.393,0.442,15,22,0.682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.558,0.442,0.524,0.097,0.437,0.058,0.039,0.155,0.427,0.519,0.481,1.0,0.0,0.69,0.31
1610612751,22300600,"JAN 21, 2024",BKN @ LAC,L,17,25,0.405,240,44,90,0.489,14,39,0.359,12,16,0.75,6,30,36,29,6,5,12,21,114,22023,1610612746,LAC,LA Clippers,22300600,2024-01-21,LAC vs. BKN,W,240,42,83,0.506,13,26,0.5,28,33,0.848,8,37,45,26,6,5,11,18,125,11,1,-11,False,1610612751,114,43,27,16,13,0,9,21,3,4,7,0,3,3,1,3,109.6,112.9,124.4,123.8,-14.8,-10.9,0.659,2.23,20.9,0.208,0.727,0.457,12.495,12.9,0.567,0.587,0.196,102.28,101.0,84.17,101.0,0.445,9,9,19,52,20,17,23,54,5,5,21,18,18.27,22,54,75,405,7,0,279,29,16,30,0.533,28,60,0.467,0.489,21,34,0.618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.567,0.433,0.526,0.07,0.368,0.167,0.105,0.079,0.456,0.6,0.4,0.786,0.214,0.659,0.341
1610612751,22300591,"JAN 19, 2024",BKN @ LAL,W,17,24,0.415,240,50,95,0.526,19,47,0.404,11,14,0.786,8,33,41,31,10,4,8,17,130,22023,1610612747,LAL,Los Angeles Lakers,22300591,2024-01-19,LAL vs. BKN,L,240,40,90,0.444,12,33,0.364,20,24,0.833,10,34,44,31,7,3,14,11,112,-18,1,18,True,1610612751,130,34,23,11,14,0,11,27,1,4,5,1,6,7,3,7,124.8,130.0,107.1,110.9,17.7,19.1,0.62,2.82,21.7,0.261,0.706,0.495,10.561,11.0,0.626,0.643,0.193,104.36,100.5,83.75,100.0,0.546,15,14,16,56,15,8,23,48,4,3,17,11,18.08,17,61,77,386,3,0,270,31,17,27,0.63,33,68,0.485,0.526,21,32,0.656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.505,0.495,0.477,0.046,0.438,0.123,0.085,0.115,0.431,0.516,0.484,0.789,0.211,0.62,0.38
1610612751,22300578,"JAN 17, 2024",BKN @ POR,L,16,24,0.4,240,35,73,0.479,15,38,0.395,18,27,0.667,6,27,33,28,9,3,10,14,103,22023,1610612757,POR,Portland Trail Blazers,22300578,2024-01-17,POR vs. BKN,W,240,42,86,0.488,9,27,0.333,12,14,0.857,10,31,41,21,2,2,13,16,105,2,1,-2,False,1610612751,103,43,30,13,14,0,6,14,1,1,2,2,8,10,3,10,114.6,114.4,110.3,118.0,4.3,-3.5,0.8,2.55,22.6,0.238,0.636,0.442,12.239,12.2,0.582,0.607,0.2,92.52,89.5,74.58,90.0,0.525,19,13,7,40,9,16,7,50,3,2,14,16,0.0,0,0,0,0,0,0,0,28,0,0,0.0,0,0,0.0,0.479,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.479,0.521,0.388,0.0,0.437,0.068,0.175,0.184,0.388,0.65,0.35,1.0,0.0,0.8,0.2
1610612751,22300562,"JAN 15, 2024",BKN vs. MIA,L,16,23,0.41,265,34,99,0.343,12,55,0.218,15,16,0.938,9,41,50,26,9,9,8,17,95,22023,1610612748,MIA,Miami Heat,22300562,2024-01-15,MIA @ BKN,W,265,33,87,0.379,8,31,0.258,22,25,0.88,6,48,54,22,6,4,13,16,96,1,1,-1,False,1610612751,95,49,32,17,8,0,4,10,1,1,2,0,3,3,3,3,90.4,93.1,91.4,94.1,-1.0,-1.0,0.765,3.25,18.6,0.197,0.764,0.455,7.616,7.8,0.404,0.448,0.198,95.11,92.38,76.98,102.0,0.494,13,16,16,40,8,4,17,40,9,4,17,16,19.91,24,75,99,445,4,1,320,26,15,36,0.417,19,63,0.302,0.343,15,25,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.444,0.556,0.463,0.042,0.379,0.168,0.158,0.137,0.421,0.682,0.318,0.917,0.083,0.765,0.235
1610612751,22300527,"JAN 11, 2024",BKN @ CLE,L,16,22,0.421,240,37,82,0.451,8,27,0.296,20,28,0.714,9,32,41,18,5,4,16,29,102,22023,1610612739,CLE,Cleveland Cavaliers,22300527,2024-01-11,CLE vs. BKN,W,240,32,82,0.39,13,44,0.295,34,43,0.791,12,35,47,16,11,6,11,24,111,9,1,-9,False,1610612751,102,45,19,26,5,0,4,10,1,4,5,0,12,11,1,12,99.7,102.0,111.1,109.9,-11.4,-7.9,0.486,1.06,13.9,0.245,0.685,0.476,16.615,17.0,0.5,0.541,0.198,101.12,100.5,83.75,100.0,0.423,14,11,9,46,16,18,10,34,4,6,29,24,18.49,21,63,83,386,0,1,262,18,15,35,0.429,22,47,0.468,0.451,11,23,0.478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.671,0.329,0.569,0.118,0.235,0.088,0.196,0.137,0.451,0.414,0.586,0.75,0.25,0.486,0.514
