personId,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,matchupMinutes,partialPossessions,switchesOn,oppPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocksAgainst,foulsPersonal,foulsDrawn,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
1629629,8.0,8.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12:06,65.2,0.0,9.0,1.0,3.0,5.0,3.0,4.0,14.0,0.286,1.0,6.0,0.167,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Cam,Reddish,C. Reddish,cam-reddish,F,,,0.5,0.5,0.25,0.0,0.375,0.75,0.375,0.375,0.25,0.0,1.0,1.0,0.0,0.5,0.5,106.5,104.5,101.9,103.0,4.6,1.5,0.042,1.0,12.5,0.036,0.026,0.03,12.5,0.625,0.694,0.099,104.72,105.16,87.63,67.0,0.081,3,0,6,2,14,22,19,32,0,0,3,4.52,2.44,1,2,3,20,0,0,10,1,0,1,0.0,2,3,0.667,0.5,1,3,0.333,0.077,0.075,0.111,0.105,0.333,0.308,0.2,0.048,0.077,0.059,0.083,0.3,0.167,0.0,0.0,0.273,0.114
2544,35.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,13:33,67.0,0.0,5.0,5.0,1.0,1.0,2.0,2.0,6.0,0.333,0.0,3.0,0.0,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,LeBron,James,L. James,lebron-james,F,,,0.591,0.409,0.457,0.057,0.429,0.343,0.114,0.314,0.4,0.5,0.5,1.0,0.0,0.692,0.308,127.7,127.5,101.7,102.9,26.0,24.6,0.474,3.0,24.3,0.0,0.128,0.074,8.1,0.705,0.71,0.355,95.74,95.21,79.34,69.0,0.241,11,3,12,14,12,18,13,28,0,3,4,3.64,2.2,1,9,9,72,1,1,42,9,3,4,0.75,10,18,0.556,0.59,1,2,0.5,0.406,0.367,0.455,0.409,0.308,0.333,0.0,0.217,0.152,0.429,0.273,0.222,0.0,0.0,0.3,0.286,0.398
203076,16.0,18.0,16.0,2.0,4.0,0.0,6.0,16.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,13:31,72.4,0.0,31.0,10.0,2.0,2.0,3.0,12.0,27.0,0.444,3.0,5.0,0.6,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Anthony,Davis,A. Davis,anthony-davis,C,,,0.947,0.053,1.0,0.125,0.0,0.25,0.0,0.5,0.875,0.875,0.125,0.0,0.0,0.875,0.125,103.9,102.6,101.9,104.1,2.1,-1.4,0.095,0.33,7.4,0.129,0.238,0.192,22.2,0.421,0.412,0.308,103.96,103.52,86.26,76.0,0.094,8,0,4,14,14,22,19,32,2,5,3,3.68,2.26,6,19,25,75,0,1,51,2,4,9,0.444,4,10,0.4,0.42,4,10,0.4,0.276,0.322,0.0,0.05,0.0,0.063,0.667,0.435,0.483,0.105,0.4,0.3,0.833,1.0,0.385,0.231,0.205
1627752,10.0,10.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13:24,68.5,0.0,29.0,0.0,2.0,1.0,2.0,10.0,18.0,0.556,4.0,6.0,0.667,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Taurean,Prince,T. Prince,taurean-prince,G,,,0.286,0.714,0.4,0.0,0.3,0.2,0.3,0.0,0.4,0.5,0.5,1.0,0.0,0.667,0.333,116.1,116.7,107.7,104.2,8.4,12.4,0.107,0.0,27.3,0.033,0.0,0.015,0.0,0.5,0.601,0.101,96.51,97.82,81.52,72.0,0.047,0,0,2,4,11,16,15,28,0,5,2,3.92,2.42,3,3,6,36,0,0,27,3,1,2,0.5,2,5,0.4,0.428,2,2,1.0,0.097,0.119,0.111,0.208,0.231,0.158,0.143,0.0,0.033,0.143,0.0,0.333,0.0,0.0,0.417,0.143,0.119
1626156,14.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:58,61.0,0.0,11.0,2.0,6.0,0.0,0.0,5.0,10.0,0.5,1.0,4.0,0.25,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,D'Angelo,Russell,D. Russell,dangelo-russell,G,,,0.3,0.7,0.143,0.0,0.857,0.0,0.0,0.214,0.143,0.0,1.0,0.25,0.75,0.2,0.8,111.4,110.9,110.0,109.5,1.4,1.4,0.273,1.5,30.0,0.037,0.063,0.051,20.0,0.7,0.67,0.204,105.24,105.71,88.09,64.0,0.09,3,0,0,2,9,19,15,28,0,1,1,4.22,2.15,1,5,6,63,1,0,49,6,1,2,0.5,4,8,0.5,0.5,0,1,0.0,0.185,0.189,0.5,0.35,0.0,0.077,0.2,0.111,0.13,0.353,0.4,0.0,0.0,0.0,0.083,0.091,0.197
1629060,7.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10:34,54.4,0.0,8.0,4.0,1.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Rui,Hachimura,R. Hachimura,rui-hachimura,,,,0.6,0.4,0.571,0.0,0.429,0.286,0.0,0.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0,101.6,101.8,87.0,85.7,14.6,16.1,0.1,0.0,28.6,0.036,0.121,0.082,0.0,0.7,0.7,0.079,96.5,97.16,80.96,56.0,0.121,0,2,2,4,5,10,10,28,0,1,0,4.0,1.96,5,8,12,25,1,0,19,2,1,2,0.5,2,3,0.667,0.599,6,6,1.0,0.13,0.1,0.143,0.118,0.0,0.0,0.143,0.211,0.192,0.111,0.0,0.0,0.0,0.0,0.077,0.0,0.123
1626174,10.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,7:22,35.8,0.0,4.0,8.0,0.0,0.0,0.0,1.0,6.0,0.167,0.0,4.0,0.0,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Christian,Wood,C. Wood,christian-wood,,,,0.667,0.333,1.0,0.2,0.0,0.0,0.0,0.2,0.8,0.8,0.2,0.0,0.0,0.8,0.2,100.1,100.0,90.9,86.5,9.2,13.5,0.0,0.0,0.0,0.111,0.381,0.256,0.0,0.556,0.556,0.209,87.03,89.25,74.37,37.0,0.259,2,4,0,8,6,0,6,14,0,1,0,3.74,1.3,5,11,15,35,0,0,22,0,2,3,0.667,3,6,0.5,0.556,0,0,0.0,0.357,0.29,0.0,0.273,0.0,0.0,0.333,0.571,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.27
1630559,7.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7:16,31.8,0.0,5.0,1.0,1.0,1.0,0.0,2.0,8.0,0.25,1.0,4.0,0.25,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Austin,Reaves,A. Reaves,austin-reaves,,,,1.0,0.0,0.286,0.0,0.0,0.0,0.714,0.0,0.286,0.0,1.0,0.0,0.0,0.0,1.0,112.6,112.5,80.7,78.8,31.9,33.7,0.333,1.33,30.8,0.067,0.045,0.054,23.1,0.25,0.527,0.237,85.63,86.75,72.29,32.0,0.122,0,0,0,2,7,3,6,14,0,0,2,3.91,1.23,1,4,5,41,0,1,31,4,1,1,1.0,0,3,0.0,0.25,0,0,0.0,0.077,0.148,0.0,0.0,0.833,0.667,0.167,0.077,0.105,0.4,0.429,0.0,0.0,0.0,0.0,0.333,0.194
1629637,0.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:20,14.9,0.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,0.143,0.0,4.0,0.0,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Jaxson,Hayes,J. Hayes,jaxson-hayes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6,87.5,69.3,66.7,33.4,20.8,0.0,0.0,0.0,0.0,0.091,0.056,0.0,0.0,0.0,0.0,81.46,89.93,74.94,16.0,0.063,0,0,0,0,2,0,2,6,0,0,2,4.1,0.6,0,2,2,6,0,0,5,0,0,0,0.0,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.143,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
1631108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0:18,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022300036,1610612747,Los Angeles,Lakers,LAL,lakers,Max,Christie,M. Christie,max-christie,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,50.0,0.0,0.0,1.0,81.13,101.41,84.51,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.1,0,1,1,4,0,0,2,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
