personId,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,matchupMinutes,partialPossessions,switchesOn,oppPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocksAgainst,foulsPersonal,foulsDrawn,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
1630166,19.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14:48,79.9,0.0,17.0,13.0,4.0,2.0,1.0,4.0,15.0,0.267,1.0,4.0,0.25,0022300543,1610612764,Washington,Wizards,WAS,wizards,Deni,Avdija,D. Avdija,deni-avdija,F,,,0.833,0.167,0.632,0.0,0.158,0.368,0.211,0.053,0.632,0.5,0.5,1.0,0.0,0.571,0.429,103.8,107.3,90.4,91.7,13.4,15.7,0.375,3.0,34.6,0.023,0.228,0.139,11.5,0.625,0.669,0.179,109.92,107.34,89.45,82.0,0.206,1,5,7,12,14,13,8,18,1,5,4,4.42,2.94,2,20,21,77,1,0,61,9,3,6,0.5,4,6,0.667,0.582,1,2,0.5,0.226,0.162,0.111,0.083,0.235,0.25,0.1,0.394,0.326,0.375,0.25,0.143,0.125,0.143,0.25,0.286,0.216
1628398,29.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11:05,58.1,0.0,12.0,3.0,2.0,2.0,0.0,5.0,11.0,0.455,2.0,6.0,0.333,0022300543,1610612764,Washington,Wizards,WAS,wizards,Kyle,Kuzma,K. Kuzma,kyle-kuzma,F,,,0.75,0.25,0.483,0.138,0.31,0.241,0.207,0.276,0.345,0.714,0.286,1.0,0.0,0.8,0.2,120.9,126.7,90.2,91.7,30.7,35.0,0.2,2.0,13.8,0.115,0.077,0.092,6.9,0.575,0.628,0.374,108.44,105.11,87.59,60.0,0.196,8,2,7,10,6,10,0,28,2,0,5,4.39,2.13,3,9,12,53,1,0,28,4,2,8,0.25,8,12,0.667,0.5,1,5,0.2,0.333,0.364,0.5,0.313,0.6,0.636,0.75,0.13,0.222,0.2,0.286,0.0,0.167,0.667,0.0,0.5,0.382
1629655,10.0,9.0,6.0,3.0,1.0,0.0,6.0,13.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,5.0,11:40,62.0,0.0,7.0,6.0,2.0,1.0,1.0,3.0,13.0,0.231,1.0,3.0,0.333,0022300543,1610612764,Washington,Wizards,WAS,wizards,Daniel,Gafford,D. Gafford,daniel-gafford,C,,,1.0,0.0,0.8,0.0,0.0,0.2,0.2,0.0,0.8,0.75,0.25,0.0,0.0,0.75,0.25,125.8,131.8,94.3,95.3,31.5,36.5,0.0,0.0,0.0,0.0,0.146,0.088,16.7,1.0,1.025,0.082,107.76,104.64,87.2,66.0,0.118,0,2,2,8,6,12,3,26,0,0,2,4.14,2.18,5,11,16,38,1,0,32,0,3,3,1.0,1,1,1.0,1.0,7,10,0.7,0.118,0.067,0.0,0.0,0.167,0.143,0.0,0.25,0.214,0.0,0.143,0.2,0.333,0.0,0.0,0.167,0.115
1629673,20.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10:31,55.0,0.0,9.0,2.0,2.0,0.0,1.0,3.0,12.0,0.25,1.0,7.0,0.143,0022300543,1610612764,Washington,Wizards,WAS,wizards,Jordan,Poole,J. Poole,jordan-poole,G,,,0.625,0.375,0.6,0.1,0.3,0.3,0.1,0.25,0.5,0.5,0.5,1.0,0.0,0.625,0.375,120.1,126.3,92.1,93.0,27.9,33.3,0.095,2.0,10.5,0.0,0.054,0.032,5.3,0.563,0.592,0.27,109.14,105.91,88.26,57.0,0.126,5,3,6,10,6,10,0,26,0,1,3,3.91,1.78,1,3,4,40,1,1,18,2,5,7,0.714,3,9,0.333,0.5,0,1,0.0,0.276,0.302,0.333,0.375,0.25,0.222,0.0,0.091,0.08,0.105,0.167,0.25,0.167,0.0,0.25,0.333,0.278
1626145,8.0,5.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:26,54.0,0.0,13.0,2.0,3.0,1.0,1.0,6.0,17.0,0.353,1.0,7.0,0.143,0022300543,1610612764,Washington,Wizards,WAS,wizards,Tyus,Jones,T. Jones,tyus-jones,G,,,0.667,0.333,1.0,0.25,0.0,0.0,0.0,0.5,0.75,0.25,0.75,0.0,0.0,0.25,0.75,116.2,121.1,90.2,91.1,25.9,30.0,0.304,0.0,43.8,0.038,0.053,0.047,0.0,0.444,0.444,0.142,106.59,103.91,86.59,57.0,0.121,4,4,0,6,6,10,0,24,1,0,0,4.43,2.04,3,3,6,58,0,1,49,7,1,2,0.5,3,7,0.429,0.444,0,0,0.0,0.148,0.173,0.0,0.188,0.0,0.0,0.25,0.091,0.115,0.389,0.0,0.333,0.167,0.333,0.0,0.0,0.116
1641731,12.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11:11,58.0,0.0,13.0,6.0,2.0,1.0,2.0,4.0,7.0,0.571,2.0,3.0,0.667,0022300543,1610612764,Washington,Wizards,WAS,wizards,Bilal,Coulibaly,B. Coulibaly,bilal-coulibaly,,,,0.75,0.25,0.333,0.0,0.25,0.333,0.417,0.167,0.333,1.0,0.0,1.0,0.0,1.0,0.0,138.2,144.8,99.8,103.4,38.4,41.4,0.111,3.0,20.0,0.0,0.167,0.095,6.7,0.438,0.564,0.18,105.19,100.95,84.12,58.0,0.099,2,0,4,4,8,7,8,24,1,4,3,4.59,2.28,2,8,10,34,1,0,22,3,2,5,0.4,1,3,0.333,0.375,1,3,0.333,0.1,0.148,0.111,0.105,0.333,0.3,0.0,0.25,0.2,0.158,0.25,0.286,0.25,0.25,0.235,0.2,0.143
1631116,8.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7:22,40.0,0.0,14.0,6.0,0.0,3.0,0.0,5.0,12.0,0.417,2.0,3.0,0.667,0022300543,1610612764,Washington,Wizards,WAS,wizards,Patrick,Baldwin Jr.,P. Baldwin Jr.,patrick-baldwin-jr,,,,0.625,0.375,0.75,0.0,0.0,0.25,0.25,0.5,0.75,0.667,0.333,0.0,0.0,0.667,0.333,101.8,102.6,88.8,95.0,13.0,7.6,0.0,0.0,0.0,0.115,0.222,0.17,18.2,0.375,0.41,0.233,108.34,104.27,86.89,39.0,0.035,4,4,2,6,8,3,5,10,0,5,3,4.61,1.51,5,10,13,30,0,0,19,0,2,4,0.5,1,4,0.25,0.375,2,5,0.4,0.231,0.216,0.0,0.2,0.222,0.333,0.375,0.333,0.346,0.0,0.4,0.0,0.333,0.0,0.313,0.375,0.2
1626153,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8:35,48.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,7.0,0.286,1.0,4.0,0.25,0022300543,1610612764,Washington,Wizards,WAS,wizards,Delon,Wright,D. Wright,delon-wright,,,,0.571,0.429,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.667,0.333,118.3,120.8,94.1,100.0,24.2,20.8,0.235,0.0,36.4,0.037,0.033,0.035,0.0,0.571,0.571,0.123,109.63,105.21,87.67,48.0,0.129,0,0,0,0,8,5,8,12,1,1,0,4.43,1.74,2,5,7,54,0,0,45,4,0,1,0.0,3,6,0.5,0.428,0,0,0.0,0.15,0.156,0.333,0.188,0.0,0.0,0.125,0.05,0.071,0.286,0.0,0.286,0.333,0.25,0.056,0.0,0.138
1630557,11.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7:11,37.1,0.0,6.0,3.0,1.0,1.0,0.0,2.0,7.0,0.286,0.0,5.0,0.0,0022300543,1610612764,Washington,Wizards,WAS,wizards,Corey,Kispert,C. Kispert,corey-kispert,,,,0.375,0.625,0.182,0.0,0.818,0.273,0.0,0.273,0.182,1.0,0.0,1.0,0.0,1.0,0.0,123.6,127.0,96.6,105.4,26.9,21.6,0.2,2.0,18.2,0.056,0.115,0.091,9.1,0.688,0.688,0.209,107.11,101.1,84.25,37.0,0.13,3,0,3,2,8,5,8,8,1,3,0,4.51,1.44,2,4,6,29,1,0,20,2,0,1,0.0,4,7,0.571,0.5,0,0,0.0,0.286,0.258,0.5,0.5,0.0,0.0,0.2,0.2,0.2,0.182,0.2,0.0,0.0,0.2,0.2,0.0,0.234
1631262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:20,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022300543,1610612764,Washington,Wizards,WAS,wizards,Jules,Bernard,J. Bernard,jules-bernard,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,72.7,72.6,70.0,4.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,104.77,109.57,91.3,11.0,-0.417,0,0,0,0,0,0,0,2,0,2,0,4.65,0.37,0,1,1,6,0,0,3,0,0,0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,0.231,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0
