TEAM_NAME,Conference,Division,WinPCT,HOME,ROAD,PointsPG,OppPointsPG,DiffPointsPG,W_PCT,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_PACE,E_REB_PCT,E_TM_TOV_PCT,Team
Boston Celtics,East,Atlantic,1.652345850926642,22-2 ,15-9 ,1.1484601557514755,-0.9854305710007986,1.740127685654709,1.6523458509266422,1.4221235676185562,1.1774987519029967,1.6940885555705574,-0.6008609546671322,0.9704153533379412,-1.1459141256780085,BOS
Minnesota Timberwolves,West,Northwest,1.268928581650846,18-4 ,16-10,-0.582529342593824,-1.8492119334558448,1.1296647484477063,1.2689285816508464,-0.10059147882571122,2.153500391180881,1.2221099461062492,-0.8916001262802572,1.200099460636862,1.7188711885170187,MIN
Milwaukee Bucks,East,Central,1.0194030572015194,21-5 ,11-11,1.9783866275608644,0.9364829604616808,0.7226894569763711,1.0194030572015196,1.4498092957357231,-0.3337295927853425,0.7878896253990855,1.4924610809473728,0.16652097779171823,-1.0398109658930075,MIL
Oklahoma City Thunder,West,Northwest,1.147208813626784,18-6 ,15-9 ,1.1484601557514755,-0.6399180260187812,1.444145655493738,1.1472088136267842,1.228323470798376,1.1774987519029967,1.5430554005419785,0.44580006314012444,-1.2115836660018067,-1.2520172854630096,OKC
LA Clippers,West,Pacific,1.062004976009941,19-4 ,12-11,0.60307990284816,-0.8342688325711648,1.1666625022178276,1.0620049760099415,1.3390663832670515,0.7052398941878905,1.335384812377683,-0.7753044576350056,0.6258891923895599,-0.5092951669680018,LAC
New York Knicks,East,Atlantic,0.891597300776254,17-5 ,14-12,-0.037149089690508674,-1.352537650044194,1.1296647484477063,0.8915973007762544,0.5638659959863304,0.7682077418832388,0.8445270585348025,-1.2404871322160038,1.8317307557088942,0.021220631957003758,NYK
Cleveland Cavaliers,East,Central,0.8794253239738479,17-8 ,12-8 ,-0.2742709387789055,-1.2013759116145601,0.8151838414016745,0.8794253239738482,0.14858007422880293,1.429370142684386,0.9578019248062364,-0.6008609546671322,0.9704153533379412,0.233426951527006,CLE
Denver Nuggets,West,Northwest,1.055918987608738,19-4 ,14-12,-0.20313438405238715,-1.0286196391235514,0.7226894569763711,1.0559189876087383,0.6192374522206682,0.29594888416813253,0.599098181613362,-1.4149306351838773,0.6833102192142901,-0.8276046463230052,DEN
Philadelphia 76ers,East,Atlantic,0.7942214863570043,17-6 ,12-11,0.7927773821188803,-0.6399180260187812,1.1666625022178276,0.7942214863570046,0.9237804615095241,0.7367238180355624,1.0710767910776704,-0.13567828008612556,-0.2928472368061234,-1.464223605033012,PHI
Sacramento Kings,West,Pacific,0.5325239851052707,14-8 ,13-11,0.60307990284816,0.3966196089272768,0.13072539665442892,0.532523985105271,0.2870087148146454,-0.36521351663301893,-0.0050344385009526305,0.21320872584962114,0.22394200461644845,-0.4031920071830007,SAC
Indiana Pacers,East,Central,0.38646026347639606,16-9 ,11-12,2.1917962917404195,1.5843189823029655,0.3527119192751572,0.3864602634763964,1.477495023852894,-1.278247308215555,0.2215152940419154,2.0739394241736226,-0.46511031728031405,-0.615398326753003,IND
Phoenix Suns,West,Pacific,0.5081800315004582,14-11,14-9 ,0.2948214990332449,-0.2512164129140079,0.4637051805855214,0.5081800315004585,0.646923180337839,0.10704534108208735,0.5047024597205004,-0.5427131203445023,0.9704153533379412,1.2944585493770142,PHX
New Orleans Pelicans,West,Southwest,0.38646026347639606,14-10,13-11,0.2236849443067265,-0.5751344238346503,0.667192826321189,0.3864602634763964,0.6192374522206682,0.61078812264487,0.7878896253990855,-0.31012178305400717,0.6833102192142901,-0.19098568761299847,NOP
Miami Heat,East,Southeast,0.13084875062586615,13-11,12-12,-1.1990461502236545,-0.8558633666325428,-0.20225438727666356,0.13084875062586648,-0.4605059443489009,0.29594888416813253,-0.13718844915095896,-1.4149306351838773,-0.46511031728031405,-0.08488252782799736,MIA
Dallas Mavericks,West,Southwest,0.2586545070511314,14-12,12-10,0.6505042726658401,0.6557540176637883,-0.0727622490812387,0.2586545070511318,0.5915517241035013,-0.7430206028051048,-0.023913582879524962,0.6202435661079978,-1.4412677733007275,-1.464223605033012,DAL
Orlando Magic,East,Southeast,0.13084875062586615,15-7 ,10-16,-0.9382121162264193,-1.0070251050621735,0.13072539665442892,0.13084875062586648,-0.8204204098720945,1.2089826757506688,0.16487786090619838,-0.48456528602188054,0.6258891923895599,1.082252229807012,ORL
Chicago Bulls,East,Central,-0.18562264623669547,14-11,9-15 ,-1.0804852256794562,-0.683107094141531,-0.2577510179318456,-0.18562264623669514,-0.4605059443489009,0.23298103647278415,-0.17494673790810364,-1.7638176411196322,-0.178005183156663,-1.0398109658930075,CHI
