personId,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,matchupMinutes,partialPossessions,switchesOn,oppPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocksAgainst,foulsPersonal,foulsDrawn,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
201942,15.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13:31,71.9,0.0,13.0,4.0,1.0,0.0,4.0,6.0,10.0,0.6,1.0,2.0,0.5,0022300351,1610612741,Chicago,Bulls,CHI,bulls,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,1.0,0.0,0.667,0.533,0.0,0.133,0.333,0.0,0.133,0.2,0.8,0.0,0.0,0.2,0.8,105.9,102.6,109.0,110.5,-3.1,-7.9,0.208,2.5,20.0,0.0,0.1,0.051,8.0,0.333,0.425,0.242,98.77,99.65,83.04,77.0,0.093,0,0,2,2,13,15,13,34,4,1,5,4.01,2.67,7,8,15,61,1,0,35,5,3,11,0.273,2,4,0.5,0.333,3,4,0.75,0.172,0.227,0.0,0.0,0.417,0.4,0.0,0.16,0.121,0.294,0.2,0.667,0.111,0.571,0.077,0.385,0.19
1630172,13.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,12:49,70.3,0.0,8.0,6.0,1.0,1.0,0.0,3.0,8.0,0.375,2.0,4.0,0.5,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Patrick,Williams,P. Williams,patrick-williams,F,,,0.692,0.308,0.308,0.0,0.692,0.154,0.0,0.154,0.308,1.0,0.0,1.0,0.0,1.0,0.0,113.3,110.7,112.6,113.3,0.7,-2.7,0.0,0.0,0.0,0.0,0.167,0.082,0.0,0.5,0.5,0.16,97.59,98.41,82.0,75.0,0.061,2,0,2,4,13,7,13,32,0,1,1,4.41,2.88,1,7,8,50,1,0,35,0,0,5,0.0,5,8,0.625,0.385,1,3,0.333,0.161,0.191,0.3,0.16,0.0,0.0,0.0,0.214,0.167,0.0,0.0,0.0,0.167,0.0,0.083,0.091,0.157
202696,23.0,17.0,14.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11:39,63.8,0.0,35.0,5.0,7.0,2.0,0.0,15.0,28.0,0.536,2.0,4.0,0.5,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Nikola,Vucevic,N. Vucevic,nikola-vucevic,C,,,0.611,0.389,0.609,0.0,0.391,0.0,0.0,0.087,0.609,0.571,0.429,1.0,0.0,0.7,0.3,114.7,111.8,118.6,119.4,-3.9,-7.6,0.222,2.0,16.7,0.094,0.156,0.125,8.3,0.639,0.639,0.277,95.65,96.54,80.45,68.0,0.126,2,2,0,14,11,7,8,30,2,4,1,3.67,2.19,4,11,15,58,0,0,37,4,3,6,0.5,7,12,0.583,0.556,3,7,0.429,0.357,0.3,0.333,0.333,0.0,0.0,0.5,0.2,0.258,0.235,0.286,0.0,0.333,0.4,0.333,0.1,0.303
1630245,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6:30,36.3,0.0,11.0,1.0,5.0,0.0,1.0,4.0,9.0,0.444,1.0,3.0,0.333,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Ayo,Dosunmu,A. Dosunmu,ayo-dosunmu,G,,,0.667,0.333,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,77.4,78.9,136.0,132.5,-58.6,-53.6,0.091,0.5,14.3,0.107,0.059,0.089,28.6,0.333,0.515,0.131,96.29,96.64,80.53,38.0,0.046,0,4,0,2,8,9,5,22,0,1,1,4.65,1.57,5,2,7,30,0,0,24,1,1,2,0.5,0,1,0.0,0.333,2,2,1.0,0.083,0.075,0.0,0.077,0.5,0.5,0.429,0.111,0.25,0.125,0.5,0.333,0.167,0.0,0.25,0.167,0.133
1629632,24.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14:45,76.5,0.0,18.0,7.0,4.0,1.0,0.0,9.0,18.0,0.5,0.0,2.0,0.0,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Coby,White,C. White,coby-white,G,,,0.647,0.353,0.583,0.167,0.25,0.167,0.167,0.208,0.417,0.143,0.857,1.0,0.0,0.333,0.667,115.0,112.5,110.5,112.5,4.5,0.0,0.346,4.5,30.0,0.026,0.167,0.1,6.7,0.588,0.64,0.243,95.9,96.04,80.03,80.0,0.172,5,2,4,10,11,13,8,38,1,0,3,4.13,2.93,1,12,13,83,2,1,57,9,3,5,0.6,6,12,0.5,0.529,3,4,0.75,0.257,0.233,0.222,0.24,0.364,0.333,0.125,0.241,0.216,0.474,0.25,0.0,0.125,0.167,0.0,0.25,0.267
1627936,10.0,6.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:22,59.0,0.0,18.0,4.0,3.0,2.0,1.0,5.0,14.0,0.357,4.0,9.0,0.444,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Alex,Caruso,A. Caruso,alex-caruso,,,,0.625,0.375,1.0,0.2,0.0,0.2,0.0,0.2,0.8,0.4,0.6,0.0,0.0,0.4,0.6,133.1,128.3,94.6,95.2,38.6,33.2,0.16,2.0,28.6,0.0,0.111,0.068,14.3,0.625,0.592,0.162,94.58,95.96,79.97,60.0,0.073,2,0,2,8,3,12,3,30,0,5,1,4.49,2.5,0,6,6,54,0,0,40,4,4,4,1.0,1,4,0.25,0.625,1,3,0.333,0.167,0.154,0.0,0.176,0.0,0.091,0.0,0.174,0.148,0.267,0.4,0.25,0.4,0.0,0.455,0.077,0.13
1628975,12.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7:34,36.5,0.0,13.0,0.0,3.0,0.0,0.0,5.0,11.0,0.455,1.0,5.0,0.2,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Jevon,Carter,J. Carter,jevon-carter,,,,0.273,0.727,0.0,0.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,133.1,130.6,74.0,78.4,59.1,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.545,0.266,97.82,95.82,79.85,36.0,0.06,3,0,3,0,2,2,5,14,0,1,0,4.46,1.48,1,1,2,25,0,0,14,0,0,1,0.0,4,10,0.4,0.363,2,3,0.667,0.2,0.297,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.255
203083,5.0,5.0,5.0,0.0,2.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6:22,28.0,0.0,6.0,5.0,1.0,1.0,1.0,3.0,7.0,0.429,0.0,1.0,0.0,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Andre,Drummond,A. Drummond,andre-drummond,,,,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,117.1,114.3,77.7,80.0,39.4,34.3,0.0,0.0,0.0,0.188,0.278,0.235,0.0,0.667,0.644,0.124,97.07,96.73,80.61,28.0,0.25,0,1,0,4,2,8,5,14,1,0,4,3.95,1.04,4,6,10,17,0,0,11,0,1,2,0.5,1,1,1.0,0.667,3,4,0.75,0.143,0.103,0.0,0.0,1.0,0.667,0.6,0.556,0.571,0.0,0.0,0.333,0.333,0.333,0.0,0.571,0.156
1631207,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4:42,22.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0022300351,1610612741,Chicago,Bulls,CHI,bulls,Dalen,Terry,D. Terry,dalen-terry,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,122.0,123.8,67.0,69.6,54.9,54.2,0.1,0.0,50.0,0.1,0.154,0.13,0.0,1.0,1.0,0.041,103.64,100.89,84.08,21.0,0.103,0,0,0,2,2,2,5,6,0,2,1,4.65,0.91,1,3,3,16,1,0,14,1,1,1,1.0,0,0,0.0,1.0,0,1,0.0,0.091,0.05,0.0,0.0,0.0,0.0,0.333,0.25,0.273,0.167,0.0,0.0,0.0,0.0,0.667,0.2,0.077
201587,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:11,52.6,0.0,9.0,3.0,2.0,0.0,0.0,4.0,9.0,0.444,1.0,2.0,0.5,0022300351,1610612755,Philadelphia,76ers,PHI,sixers,Nicolas,Batum,N. Batum,nicolas-batum,F,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,117.1,117.0,104.5,103.8,12.6,13.2,0.13,1.5,33.3,0.043,0.111,0.08,22.2,0.375,0.375,0.107,94.51,94.87,79.06,53.0,0.035,3,3,0,0,7,8,7,24,0,0,0,4.53,2.13,1,5,6,29,1,0,22,3,0,0,0.0,1,4,0.25,0.25,1,3,0.333,0.042,0.085,0.167,0.211,0.0,0.0,0.333,0.143,0.167,0.176,0.4,0.0,0.0,0.0,0.0,0.0,0.048
