personId,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,matchupMinutes,partialPossessions,switchesOn,oppPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocksAgainst,foulsPersonal,foulsDrawn,speed,distance,reboundChancesOffensive,reboundChancesDefensive,reboundChancesTotal,touches,secondaryAssists,freeThrowAssists,passes,assists,contestedFieldGoalsMade,contestedFieldGoalsAttempted,contestedFieldGoalPercentage,uncontestedFieldGoalsMade,uncontestedFieldGoalsAttempted,uncontestedFieldGoalsPercentage,fieldGoalPercentage,defendedAtRimFieldGoalsMade,defendedAtRimFieldGoalsAttempted,defendedAtRimFieldGoalPercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
1641706,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:55,20.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Brandon,Miller,B. Miller,brandon-miller,F,,,0.8,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,81.0,97.7,110.0,-15.3,-29.0,0.2,1.0,12.5,0.125,0.0,0.087,12.5,0.0,0.085,0.273,109.61,104.13,86.77,21.0,-0.143,0,0,0,0,3,0,3,8,0,1,2,4.17,0.71,3,0,3,15,0,0,8,1,0,3,0.0,0,2,0.0,0.0,1,1,1.0,0.0,0.238,0.0,0.125,0.2,0.333,0.4,0.0,0.2,0.25,0.5,0.2,0.0,0.0,0.2,0.5,0.059
1628970,14.0,7.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:20,71.7,0.0,17.0,8.0,4.0,0.0,1.0,7.0,12.0,0.583,3.0,6.0,0.5,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Miles,Bridges,M. Bridges,miles-bridges,F,,,0.692,0.308,0.429,0.0,0.214,0.0,0.357,0.0,0.429,0.667,0.333,1.0,0.0,0.75,0.25,84.3,84.7,117.7,127.4,-33.4,-42.7,0.0,0.0,0.0,0.023,0.235,0.115,6.3,0.346,0.461,0.192,110.69,106.04,88.37,72.0,0.099,0,6,0,6,14,11,6,38,2,1,4,4.49,2.62,6,10,13,71,0,0,54,0,3,6,0.5,1,7,0.143,0.307,4,5,0.8,0.211,0.213,0.143,0.174,0.313,0.263,0.091,0.4,0.29,0.0,0.071,0.125,0.0,0.5,0.063,0.286,0.23
1630208,12.0,10.0,7.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,8:22,46.5,0.0,16.0,3.0,2.0,1.0,0.0,4.0,12.0,0.333,2.0,4.0,0.5,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Nick,Richards,N. Richards,nick-richards,C,,,1.0,0.0,0.833,0.0,0.0,0.0,0.167,0.0,0.833,0.4,0.6,0.0,0.0,0.4,0.6,91.1,91.7,125.3,128.6,-34.2,-36.9,0.111,0.0,10.0,0.152,0.158,0.154,0.0,0.625,0.676,0.16,106.63,104.94,87.45,48.0,0.132,0,6,0,10,6,5,6,28,2,3,2,4.47,1.75,9,6,15,23,0,0,12,1,2,5,0.4,3,3,1.0,0.625,2,6,0.333,0.357,0.174,0.0,0.0,0.2,0.167,0.625,0.25,0.4,0.1,0.0,0.0,1.0,0.667,0.3,0.25,0.273
1626179,16.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11:12,58.9,0.0,13.0,2.0,2.0,1.0,2.0,4.0,11.0,0.364,2.0,7.0,0.286,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Terry,Rozier,T. Rozier,terry-rozier,G,,,0.357,0.643,0.375,0.0,0.563,0.0,0.063,0.125,0.375,0.667,0.333,1.0,0.0,0.833,0.167,86.9,86.7,126.8,140.0,-39.9,-53.3,0.167,2.0,11.1,0.0,0.069,0.029,5.6,0.536,0.538,0.232,106.61,101.47,84.56,60.0,0.087,2,0,0,6,8,11,9,32,0,2,1,4.56,2.28,0,5,5,65,1,1,48,2,1,2,0.5,5,12,0.417,0.428,0,0,0.0,0.333,0.25,0.429,0.375,0.111,0.182,0.0,0.118,0.077,0.167,0.125,0.333,0.5,0.0,0.133,0.125,0.308
1630163,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:38,61.4,0.0,11.0,3.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,LaMelo,Ball,L. Ball,lamelo-ball,G,,,0.357,0.643,0.143,0.071,0.321,0.107,0.536,0.179,0.071,0.5,0.5,0.667,0.333,0.6,0.4,88.3,89.1,115.2,112.3,-26.9,-23.2,0.5,0.83,15.6,0.0,0.115,0.048,18.8,0.464,0.665,0.372,114.98,115.96,96.63,64.0,0.2,5,3,3,2,11,6,3,34,0,4,7,4.52,2.17,2,4,6,71,0,1,42,5,1,5,0.2,4,9,0.444,0.356,2,2,1.0,0.333,0.28,0.5,0.429,0.714,0.667,0.0,0.2,0.13,0.455,0.5,0.556,0.0,0.0,0.267,0.438,0.491
202397,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8:43,46.7,0.0,5.0,2.0,3.0,0.0,1.0,2.0,9.0,0.222,1.0,2.0,0.5,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Ish,Smith,I. Smith,ish-smith,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.5,104.4,118.2,127.1,-15.7,-22.6,0.375,3.0,50.0,0.0,0.087,0.042,16.7,0.0,0.0,0.107,108.52,103.57,86.31,45.0,0.033,0,0,0,0,11,9,8,22,0,0,1,4.66,1.8,1,4,5,40,0,0,34,6,0,2,0.0,0,2,0.0,0.0,2,2,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.143,0.083,0.6,0.182,0.25,0.0,0.0,0.0,0.125,0.0
1630550,5.0,5.0,4.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7:09,40.3,0.0,19.0,2.0,3.0,1.0,0.0,7.0,12.0,0.583,2.0,5.0,0.4,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,JT,Thor,J. Thor,jt-thor,,,,0.571,0.429,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,112.7,117.1,120.7,114.0,-8.0,3.1,0.0,0.0,0.0,0.095,0.111,0.103,12.5,0.357,0.357,0.158,105.28,106.29,88.58,41.0,-0.013,0,0,0,2,10,5,8,18,2,3,0,4.42,1.53,2,6,8,28,0,0,19,0,0,3,0.0,2,4,0.5,0.285,4,5,0.8,0.133,0.2,0.25,0.25,0.0,0.0,0.25,0.182,0.211,0.0,0.111,0.0,0.0,0.333,0.3,0.0,0.104
1641877,0.0,4.0,3.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,7:58,43.3,0.0,20.0,3.0,3.0,1.0,0.0,7.0,11.0,0.636,2.0,3.0,0.667,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Nathan,Mensah,N. Mensah,nathan-mensah,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3,104.8,113.2,117.8,-10.0,-13.0,0.154,1.0,25.0,0.211,0.143,0.175,25.0,0.0,0.0,0.121,114.18,111.11,92.59,42.0,-0.067,0,0,0,0,11,8,5,18,0,6,0,4.28,1.45,7,6,13,15,0,0,9,2,0,3,0.0,0,1,0.0,0.0,1,3,0.333,0.0,0.129,0.0,0.0,0.0,0.0,0.571,0.214,0.333,0.222,0.167,0.0,0.0,0.0,0.462,0.0,0.0
1641778,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:03,14.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Leaky,Black,L. Black,leaky-black,,,,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.2,78.6,145.3,133.3,-69.2,-54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.13,91.77,94.37,78.64,14.0,0.0,0,0,2,2,7,2,3,6,0,1,0,3.92,0.54,1,1,2,7,0,0,5,0,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0.2,0.167,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.182
1641733,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9:23,51.0,0.0,10.0,4.0,5.0,1.0,0.0,4.0,7.0,0.571,2.0,4.0,0.5,0022300541,1610612766,Charlotte,Hornets,CHA,hornets,Nick,Smith Jr.,N. Smith Jr.,nick-smith-jr,,,,0.667,0.333,0.667,0.222,0.333,0.0,0.0,0.0,0.444,0.667,0.333,1.0,0.0,0.75,0.25,105.1,107.7,135.4,135.8,-30.3,-28.2,0.333,5.0,33.3,0.071,0.211,0.128,6.7,0.5,0.5,0.161,104.27,102.86,85.71,52.0,0.091,0,0,0,4,13,9,11,22,0,2,1,4.67,2.06,3,4,7,41,0,0,29,5,1,2,0.5,3,7,0.429,0.444,0,0,0.0,0.211,0.191,0.167,0.167,0.0,0.0,0.222,0.308,0.273,0.385,0.1,0.0,0.0,0.0,0.182,0.111,0.161
