Game_Id,Player Name,Player Position,playerId,Opponent,Opponent Position,opponentId,Matchup Minutes,partialPossessions,Player Points,ppm,ppp,Team Points,team_ppm,team_ppp,Matchup Assists,matchupThreePointersAttempted,matchupThreePointersMade,matchupFreeThrowsAttempted,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupFreeThrowsMade,shootingFouls,Player Height,Player Weight,Opponent Height,Opponent Weight,heightDiff,weightDiff,Avg Min,POSS_FGA
0022300177,Amari Bailey,Guard,1641735,Ryan Arcidiacono,Guard,1627853,0.4,1.9,0,0.0,0.0,5,12.5,2.63,0,0,0,0,0,0,0.0,0,0,190.5,185.0,190.5,195.0,0.0,-10.0,2.33,
0022300177,Amari Bailey,Guard,1641735,Donte DiVincenzo,Guard,1628978,0.38,2.3,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0,190.5,185.0,193.04,203.0,-2.54,-18.0,22.3,2.3
0022300177,Amari Bailey,Guard,1641735,Miles McBride,Guard,1630540,0.33,2.5,2,6.06,0.8,2,6.06,0.8,0,0,0,0,1,1,1.0,0,0,190.5,185.0,185.42,195.0,5.08,-10.0,9.82,2.5
0022300177,Amari Bailey,Guard,1641735,Jericho Sims,Center,1630579,0.1,0.4,0,0.0,0.0,2,20.0,5.0,0,0,0,0,0,1,0.0,0,0,190.5,185.0,208.28,250.0,-17.78,-65.0,7.82,0.4
0022300335,Amari Bailey,Guard,1641735,Danuel House Jr,Forward-Guard,1627863,0.75,3.1,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,0.0,0,0,190.5,185.0,198.12,220.0,-7.62,-35.0,14.17,3.1
0022300335,Amari Bailey,Guard,1641735,Furkan Korkmaz,Guard-Forward,1627788,1.22,6.4,2,1.64,0.31,9,7.38,1.41,0,1,0,0,1,2,0.5,0,0,190.5,185.0,200.66,202.0,-10.16,-17.0,7.1,3.2
0022300335,Amari Bailey,Guard,1641735,Kelly Oubre Jr,Forward-Guard,1626162,0.93,4.3,0,0.0,0.0,8,8.6,1.86,0,0,0,0,0,0,0.0,0,0,190.5,185.0,200.66,203.0,-10.16,-18.0,27.5,
0022300335,Amari Bailey,Guard,1641735,Jaden Springer,Guard,1630531,0.3,1.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,190.5,185.0,193.04,202.0,-2.54,-17.0,10.0,
